Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-11-18,17:37:50,"""CNR4291256""",Incomplete,"""CID2223663""",Uber XL,Noida Film City,Ramesh Nagar,2.9,14.8,null,null,null,null,1,Customer Demand,185,4.55,null,null,UPI
2024-01-01,18:46:56,"""CNR2994610""",Completed,"""CID3927468""",Auto,Patel Chowk,Vinobapuri,4.1,41.7,null,null,null,null,null,null,548,43.91,4.2,3.9,Debit Card
2024-05-12,17:47:51,"""CNR2713855""",Incomplete,"""CID6694825""",eBike,Nehru Place,Rajiv Nagar,3.7,17.8,null,null,null,null,1,Vehicle Breakdown,983,15.22,null,null,Debit Card
2024-10-02,06:10:06,"""CNR2861076""",Cancelled by Customer,"""CID5512474""",Auto,Botanical Garden,Shivaji Park,5.3,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-09-08,17:00:32,"""CNR9891458""",Incomplete,"""CID8751276""",Go Sedan,Manesar,Shastri Nagar,4.4,22.5,null,null,null,null,1,Vehicle Breakdown,154,16.52,null,null,UPI
2024-02-22,08:43:04,"""CNR1137329""",Completed,"""CID9912607""",Go Sedan,Okhla,Cyber Hub,2.2,19.4,null,null,null,null,null,null,599,47.9,4.3,4.4,UPI
2024-05-15,20:17:05,"""CNR7807938""",No Driver Found,"""CID7306309""",Bike,IIT Delhi,Central Secretariat,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-01-13,19:46:40,"""CNR6521326""",Incomplete,"""CID7640019""",Auto,Jasola,Chandni Chowk,6.5,17.5,null,null,null,null,1,Customer Demand,1619,6.36,null,null,UPI
2024-08-30,16:31:40,"""CNR9097453""",Cancelled by Customer,"""CID9324248""",Uber XL,Sonipat,Indraprastha,13.7,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-07-27,11:45:24,"""CNR9517469""",Cancelled by Customer,"""CID1784316""",Go Mini,Hauz Rani,Udyog Vihar Phase 4,15.7,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-08-02,08:34:20,"""CNR4138547""",Completed,"""CID2284356""",Premier Sedan,Vasant Kunj,Jhilmil,13.8,25.0,null,null,null,null,null,null,356,10.7,4.1,4.9,Cash
2024-08-13,07:22:01,"""CNR2764142""",Cancelled by Driver,"""CID7917378""",Go Sedan,Tagore Garden,Patel Chowk,4.9,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-07-07,17:35:05,"""CNR5622165""",Cancelled by Driver,"""CID8612911""",Go Sedan,Gwal Pahari,Vaishali,11.0,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-05-07,18:06:43,"""CNR7970889""",Completed,"""CID3311806""",Bike,New Delhi Railway Station,Ashram,11.7,25.4,null,null,null,null,null,null,811,47.82,3.9,4.9,Cash
2024-10-30,17:28:24,"""CNR2002774""",No Driver Found,"""CID8784910""",Bike,Chandni Chowk,Nehru Place,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-11-10,21:47:20,"""CNR2460675""",Completed,"""CID2659707""",Go Mini,Inderlok,Pragati Maidan,10.5,39.6,null,null,null,null,null,null,432,39.44,4.6,4.2,UPI
2024-10-20,19:14:54,"""CNR5364660""",Incomplete,"""CID4056220""",Auto,Mandi House,Jor Bagh,5.0,17.5,null,null,null,null,1,Vehicle Breakdown,469,4.45,null,null,Uber Wallet
2024-06-06,02:03:04,"""CNR8846849""",Completed,"""CID6438680""",eBike,Mansarovar Park,Rajouri Garden,2.1,17.0,null,null,null,null,null,null,166,17.59,4.3,5.0,Cash
2024-03-20,19:55:49,"""CNR4394277""",Completed,"""CID9288340""",Go Mini,Sultanpur,IMT Manesar,13.1,17.2,null,null,null,null,null,null,151,35.02,5.0,4.7,Uber Wallet
2024-05-22,09:48:22,"""CNR3108820""",Completed,"""CID1283768""",Go Mini,Pitampura,IIT Delhi,12.9,37.4,null,null,null,null,null,null,478,8.46,3.2,3.3,UPI
2024-06-08,21:21:28,"""CNR3879815""",Completed,"""CID9682450""",Go Sedan,IIT Delhi,Rajouri Garden,9.3,15.1,null,null,null,null,null,null,1105,16.59,4.6,4.4,Cash
2024-04-25,18:17:58,"""CNR9472456""",Cancelled by Driver,"""CID9928663""",Bike,Model Town,Ghaziabad,11.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-11-08,17:10:33,"""CNR8921025""",Completed,"""CID3195934""",Go Sedan,Seelampur,AIIMS,7.2,28.1,null,null,null,null,null,null,763,46.21,4.4,4.3,Credit Card
2024-04-21,18:18:11,"""CNR2105703""",Completed,"""CID9357289""",Auto,Panipat,Maidan Garhi,14.4,31.0,null,null,null,null,null,null,238,10.79,4.6,4.9,UPI
2024-08-08,06:36:30,"""CNR5588447""",Completed,"""CID4451800""",Go Mini,Ramesh Nagar,Vishwavidyalaya,7.2,28.5,null,null,null,null,null,null,208,39.39,4.4,3.9,Cash
2024-05-01,17:12:21,"""CNR5369908""",Completed,"""CID8824283""",eBike,Janakpuri,Ambience Mall,3.9,32.0,null,null,null,null,null,null,715,11.62,3.1,4.2,UPI
2024-10-17,19:01:54,"""CNR1262874""",Cancelled by Driver,"""CID7587695""",Go Sedan,Qutub Minar,Preet Vihar,7.0,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-02-22,09:09:59,"""CNR2430118""",No Driver Found,"""CID1231872""",Go Sedan,Kadarpur,Maidan Garhi,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-10-28,22:52:00,"""CNR1250371""",Completed,"""CID3307044""",Auto,Saidulajab,Subhash Nagar,3.8,26.7,null,null,null,null,null,null,330,28.49,4.8,4.8,Cash
2024-10-17,05:08:33,"""CNR4675502""",Completed,"""CID9733801""",Go Mini,Manesar,Mayur Vihar,9.5,32.1,null,null,null,null,null,null,402,29.46,4.1,4.6,Cash
2024-12-09,20:10:13,"""CNR8266492""",Completed,"""CID2234058""",Premier Sedan,Malviya Nagar,IMT Manesar,6.7,39.4,null,null,null,null,null,null,470,34.97,4.1,4.6,Cash
2024-10-03,21:23:57,"""CNR1348286""",Cancelled by Customer,"""CID5094148""",Go Mini,Rithala,Kashmere Gate ISBT,6.0,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-09-19,19:35:58,"""CNR4824144""",Cancelled by Driver,"""CID8093228""",Go Sedan,Central Secretariat,Huda City Centre,8.3,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-01-03,21:12:39,"""CNR6912044""",Cancelled by Driver,"""CID9375988""",Bike,ITO,Sadar Bazar Gurgaon,5.7,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-10-27,21:07:57,"""CNR2395848""",Cancelled by Driver,"""CID9514288""",Auto,Vinobapuri,Shivaji Park,9.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-11-22,17:34:08,"""CNR7551553""",Completed,"""CID1739903""",Premier Sedan,Rohini,Delhi Gate,14.5,43.0,null,null,null,null,null,null,539,10.68,4.7,4.2,Credit Card
2024-07-02,15:42:43,"""CNR6848419""",Cancelled by Customer,"""CID1018886""",Auto,Chandni Chowk,Narsinghpur,16.1,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-07-31,10:09:02,"""CNR5878540""",Completed,"""CID3188882""",Go Mini,Kashmere Gate ISBT,Kanhaiya Nagar,2.1,17.8,null,null,null,null,null,null,299,11.81,4.6,5.0,Debit Card
2024-11-16,20:42:39,"""CNR7841042""",Cancelled by Driver,"""CID7279315""",Auto,Chanakyapuri,AIIMS,8.5,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-01-15,22:00:50,"""CNR6192225""",Completed,"""CID2487096""",Auto,Barakhamba Road,Jama Masjid,11.7,23.1,null,null,null,null,null,null,497,39.68,4.9,4.4,UPI
2024-06-16,09:06:12,"""CNR1818606""",Completed,"""CID4033261""",Bike,Mandi House,Pitampura,14.5,35.5,null,null,null,null,null,null,530,47.81,4.6,4.5,Credit Card
2024-01-01,12:41:01,"""CNR8472951""",Completed,"""CID2479749""",Premier Sedan,Saket,Narsinghpur,12.2,18.7,null,null,null,null,null,null,212,29.99,4.3,5.0,UPI
2024-09-14,12:13:24,"""CNR8587204""",Completed,"""CID6358704""",Go Mini,Shastri Nagar,Shivaji Park,13.6,28.5,null,null,null,null,null,null,890,44.11,4.2,4.9,UPI
2024-08-21,20:40:56,"""CNR6953355""",Completed,"""CID6732481""",Premier Sedan,IIT Delhi,Hero Honda Chowk,12.3,20.4,null,null,null,null,null,null,131,34.66,4.0,4.8,UPI
2024-11-20,10:41:32,"""CNR7004878""",Completed,"""CID7596811""",Auto,Chhatarpur,Shivaji Park,13.2,40.6,null,null,null,null,null,null,611,19.28,4.2,4.5,UPI
2024-08-24,15:38:39,"""CNR9088179""",Incomplete,"""CID7597539""",Go Mini,Arjangarh,DLF Phase 3,5.0,16.0,null,null,null,null,1,Vehicle Breakdown,751,5.73,null,null,Credit Card
2024-08-21,13:41:33,"""CNR6623037""",Completed,"""CID6391452""",Go Mini,Sarai Kale Khan,Samaypur Badli,14.5,24.2,null,null,null,null,null,null,733,28.99,3.9,4.9,Uber Wallet
2024-04-11,10:16:16,"""CNR8774021""",Incomplete,"""CID1441435""",Go Mini,Inderlok,Sarojini Nagar,5.2,28.7,null,null,null,null,1,Vehicle Breakdown,311,8.13,null,null,UPI
2024-06-21,10:10:17,"""CNR5565385""",Completed,"""CID3609400""",Auto,Pulbangash,Nehru Place,6.0,22.1,null,null,null,null,null,null,390,32.81,4.2,4.1,UPI
2024-05-26,20:07:17,"""CNR8731393""",Cancelled by Customer,"""CID5131558""",Bike,MG Road,Badarpur,9.6,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-03-22,18:28:02,"""CNR8876012""",Cancelled by Customer,"""CID1568586""",Go Sedan,Maidan Garhi,Saidulajab,13.6,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-04-09,15:36:23,"""CNR2117597""",Completed,"""CID6554375""",Go Mini,Vatika Chowk,Chandni Chowk,9.3,40.3,null,null,null,null,null,null,522,34.09,4.9,3.6,UPI
2024-03-05,11:46:18,"""CNR4035056""",No Driver Found,"""CID8899052""",Go Sedan,Kaushambi,Badarpur,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-11-14,05:39:04,"""CNR6526261""",Completed,"""CID2662797""",Auto,Kherki Daula Toll,Shastri Park,3.4,24.9,null,null,null,null,null,null,492,31.09,4.6,4.2,UPI
2024-11-09,12:34:54,"""CNR9057457""",Completed,"""CID1266122""",Go Mini,Noida Sector 62,Manesar,5.4,42.4,null,null,null,null,null,null,278,27.12,4.4,4.3,UPI
2024-11-20,09:35:28,"""CNR5442581""",Completed,"""CID5004102""",Go Mini,New Delhi Railway Station,Shahdara,3.2,19.6,null,null,null,null,null,null,691,41.76,4.4,4.3,UPI
2024-09-08,11:28:47,"""CNR4097777""",Cancelled by Driver,"""CID8776177""",Auto,Gurgaon Sector 56,Badshahpur,8.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-02-24,18:22:49,"""CNR1962289""",Incomplete,"""CID5627663""",Go Mini,Hauz Rani,Badarpur,2.6,29.2,null,null,null,null,1,Vehicle Breakdown,223,2.5,null,null,UPI
2024-04-29,07:30:47,"""CNR7319620""",Completed,"""CID9042283""",Auto,Malviya Nagar,Kanhaiya Nagar,2.8,25.9,null,null,null,null,null,null,623,35.25,4.2,5.0,UPI
2024-08-14,23:56:47,"""CNR4861271""",Completed,"""CID7064626""",Bike,Yamuna Bank,Ardee City,3.1,40.5,null,null,null,null,null,null,279,22.52,3.9,3.7,UPI
2024-04-14,17:17:35,"""CNR1670237""",Completed,"""CID3838434""",Go Mini,Udyog Vihar,Peeragarhi,3.0,28.0,null,null,null,null,null,null,680,40.2,4.2,4.5,UPI
2024-02-25,18:46:36,"""CNR6226805""",Completed,"""CID3049073""",Auto,Sushant Lok,Okhla,9.9,19.8,null,null,null,null,null,null,120,28.12,4.4,4.7,UPI
2024-01-07,17:31:06,"""CNR4207750""",Completed,"""CID7215185""",Go Sedan,Yamuna Bank,Sarojini Nagar,7.6,25.4,null,null,null,null,null,null,1429,48.22,4.2,4.6,Uber Wallet
2024-06-18,19:18:05,"""CNR2392409""",Completed,"""CID5667051""",Bike,Rajouri Garden,Paschim Vihar,10.3,25.8,null,null,null,null,null,null,111,24.1,3.3,5.0,UPI
2024-09-15,00:01:37,"""CNR7166141""",Incomplete,"""CID7961444""",Premier Sedan,Shastri Nagar,Karkarduma,7.2,16.3,null,null,null,null,1,Other Issue,1209,5.87,null,null,Uber Wallet
2024-04-22,13:54:01,"""CNR4433645""",Incomplete,"""CID2578831""",Uber XL,Nawada,IIT Delhi,3.7,15.4,null,null,null,null,1,Vehicle Breakdown,122,2.66,null,null,UPI
2024-02-27,11:08:36,"""CNR9093015""",Completed,"""CID1432849""",Auto,Nirman Vihar,AIIMS,5.3,16.0,null,null,null,null,null,null,457,36.21,4.3,4.4,Cash
2024-05-07,19:23:26,"""CNR8030182""",Completed,"""CID4422014""",Go Mini,Shastri Nagar,Rithala,13.4,40.7,null,null,null,null,null,null,391,22.97,3.7,4.9,Uber Wallet
2024-09-19,16:26:34,"""CNR1946862""",No Driver Found,"""CID8325386""",Go Sedan,Lal Quila,Badarpur,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-10-12,19:01:46,"""CNR8527778""",Completed,"""CID2008244""",Auto,Udyog Bhawan,Noida Sector 18,13.3,21.2,null,null,null,null,null,null,781,38.25,4.6,4.2,Credit Card
2024-09-03,10:47:53,"""CNR2395085""",Completed,"""CID5896172""",Go Mini,DLF Phase 3,Bahadurgarh,10.9,37.4,null,null,null,null,null,null,902,41.92,3.9,4.1,Cash
2024-03-31,21:53:00,"""CNR7964519""",Completed,"""CID9594144""",Go Sedan,Saket,Botanical Garden,11.4,38.0,null,null,null,null,null,null,620,43.98,4.5,4.2,Cash
2024-04-30,19:50:24,"""CNR2601940""",No Driver Found,"""CID8042372""",Go Mini,Akshardham,Moolchand,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-09-22,20:08:38,"""CNR1134280""",Completed,"""CID3815718""",Go Mini,Lal Quila,Inderlok,9.3,25.7,null,null,null,null,null,null,622,24.16,4.3,4.5,UPI
2024-04-08,12:59:36,"""CNR1279437""",Cancelled by Driver,"""CID4977168""",Auto,Indraprastha,Panipat,11.2,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-03-09,09:48:13,"""CNR9724815""",No Driver Found,"""CID4403456""",Go Mini,Kanhaiya Nagar,Ambience Mall,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-07-29,09:11:46,"""CNR1338914""",Completed,"""CID4958757""",Premier Sedan,Shastri Nagar,Subhash Chowk,8.1,43.6,null,null,null,null,null,null,693,38.11,4.3,4.9,Cash
2024-07-07,17:45:57,"""CNR5337821""",Completed,"""CID5637899""",Go Mini,IGNOU Road,Sadar Bazar Gurgaon,11.9,27.7,null,null,null,null,null,null,522,26.16,4.2,3.8,Credit Card
2024-11-29,08:51:55,"""CNR3664078""",No Driver Found,"""CID3180951""",Go Sedan,Gurgaon Sector 29,Jama Masjid,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-03-19,10:42:50,"""CNR7156780""",Cancelled by Driver,"""CID8380535""",Go Sedan,Peeragarhi,Rajouri Garden,4.0,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-07-23,11:56:16,"""CNR5042266""",Cancelled by Driver,"""CID5360350""",Bike,Aya Nagar,Old Gurgaon,3.2,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-04-28,21:50:58,"""CNR5031548""",Incomplete,"""CID5837224""",Premier Sedan,Kalkaji,Ghitorni,9.6,20.9,null,null,null,null,1,Customer Demand,734,8.51,null,null,UPI
2024-04-25,10:56:02,"""CNR6380733""",Completed,"""CID1825935""",eBike,IMT Manesar,Narsinghpur,2.4,37.7,null,null,null,null,null,null,185,18.6,3.9,5.0,UPI
2024-03-03,21:08:11,"""CNR4240411""",Cancelled by Customer,"""CID9157203""",Go Mini,Nirman Vihar,Rithala,15.2,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-11-20,22:46:08,"""CNR8166333""",Completed,"""CID6286369""",eBike,Vasant Kunj,Keshav Puram,10.8,19.2,null,null,null,null,null,null,228,49.18,4.3,4.1,Cash
2024-09-27,00:06:55,"""CNR6448445""",Cancelled by Driver,"""CID2815307""",Go Mini,Sushant Lok,Dwarka Sector 21,10.6,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-11-23,21:58:10,"""CNR8685191""",Completed,"""CID6977662""",Bike,INA Market,Ghitorni,7.3,37.1,null,null,null,null,null,null,781,3.81,4.1,5.0,UPI
2024-07-23,13:57:11,"""CNR7345356""",Cancelled by Customer,"""CID4074543""",Bike,DLF Phase 3,Subhash Nagar,14.4,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-03-19,16:03:20,"""CNR1433354""",Completed,"""CID1818755""",Bike,Ambience Mall,Chandni Chowk,7.7,23.2,null,null,null,null,null,null,787,48.8,4.2,3.4,Debit Card
2024-04-29,21:14:51,"""CNR7276463""",Incomplete,"""CID5158297""",Auto,Subhash Nagar,Mayur Vihar,4.4,23.2,null,null,null,null,1,Customer Demand,990,2.63,null,null,UPI
2024-03-05,06:47:57,"""CNR5051971""",Completed,"""CID4297103""",eBike,Anand Vihar,Saidulajab,5.3,42.5,null,null,null,null,null,null,680,15.2,4.2,4.9,Cash
2024-05-10,06:06:22,"""CNR3083449""",Incomplete,"""CID8819929""",Go Mini,Bhikaji Cama Place,Panchsheel Park,8.3,18.4,null,null,null,null,1,Vehicle Breakdown,308,4.38,null,null,UPI
2024-10-05,19:30:11,"""CNR5617329""",Completed,"""CID3830152""",Premier Sedan,Qutub Minar,Vatika Chowk,13.5,40.5,null,null,null,null,null,null,230,47.72,4.4,4.2,Cash
2024-07-04,02:13:54,"""CNR1437272""",Completed,"""CID1278042""",eBike,Rithala,Akshardham,7.7,30.4,null,null,null,null,null,null,536,24.67,4.1,4.2,UPI
2024-08-28,17:55:00,"""CNR2271309""",Incomplete,"""CID2898735""",Auto,Sarai Kale Khan,Patel Chowk,8.3,17.5,null,null,null,null,1,Customer Demand,651,18.39,null,null,UPI
2024-04-25,01:17:42,"""CNR9150783""",Incomplete,"""CID6446419""",Go Sedan,Sonipat,Sultanpur,2.9,29.4,null,null,null,null,1,Vehicle Breakdown,75,2.06,null,null,Cash
2024-09-05,05:29:55,"""CNR6965711""",Cancelled by Driver,"""CID9417496""",Go Mini,Saket,Akshardham,11.9,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-10-08,20:02:16,"""CNR3509102""",Completed,"""CID7195057""",Auto,South Extension,Moolchand,12.9,28.1,null,null,null,null,null,null,96,42.4,3.2,4.3,UPI
2024-05-24,13:53:19,"""CNR9974402""",Completed,"""CID5291836""",Bike,South Extension,Sadar Bazar Gurgaon,6.5,42.6,null,null,null,null,null,null,946,16.86,4.2,3.9,UPI
2024-11-20,23:12:57,"""CNR1076273""",Completed,"""CID4240895""",Go Mini,Rajiv Chowk,Patel Chowk,10.5,39.2,null,null,null,null,null,null,888,35.34,4.8,4.9,UPI
2024-12-18,07:29:11,"""CNR7638421""",Completed,"""CID5431967""",Premier Sedan,Sadar Bazar Gurgaon,Welcome,10.7,41.0,null,null,null,null,null,null,366,39.64,4.4,4.3,UPI
2024-06-30,17:57:50,"""CNR7923539""",Cancelled by Customer,"""CID2312081""",Auto,Udyog Vihar,IGI Airport,10.6,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-01-29,12:57:32,"""CNR8580897""",Completed,"""CID7173909""",Bike,GTB Nagar,Madipur,14.9,21.4,null,null,null,null,null,null,488,22.71,4.8,4.6,Credit Card
2024-11-15,08:43:37,"""CNR4582954""",Completed,"""CID3543676""",Go Sedan,Udyog Vihar Phase 4,Nehru Place,9.6,28.2,null,null,null,null,null,null,932,9.19,4.0,4.3,Cash
2024-08-22,06:02:03,"""CNR5760530""",Cancelled by Driver,"""CID8699862""",Go Sedan,Delhi Gate,Vasant Kunj,8.4,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-12-20,10:37:53,"""CNR5168830""",Completed,"""CID7291292""",Go Sedan,IGI Airport,Janakpuri,6.5,16.0,null,null,null,null,null,null,334,19.94,4.7,5.0,Credit Card
2024-07-23,08:25:15,"""CNR8823362""",Completed,"""CID2520463""",Auto,Jhilmil,Dwarka Mor,11.6,29.0,null,null,null,null,null,null,111,43.8,4.1,4.3,UPI
2024-03-09,22:39:26,"""CNR3132956""",Cancelled by Customer,"""CID2192580""",Premier Sedan,Samaypur Badli,Vasant Kunj,15.0,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-03-14,02:15:41,"""CNR5226297""",Completed,"""CID1354562""",Go Mini,Chanakyapuri,Shastri Nagar,11.3,16.3,null,null,null,null,null,null,321,32.17,4.6,3.9,UPI
2024-12-02,17:01:31,"""CNR6413685""",Cancelled by Driver,"""CID2363281""",Go Sedan,Keshav Puram,Chandni Chowk,9.2,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-07-16,22:22:31,"""CNR6836879""",Cancelled by Driver,"""CID8293362""",Auto,IMT Manesar,Mansarovar Park,10.0,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-04-24,16:13:01,"""CNR4797720""",Completed,"""CID2095695""",Premier Sedan,Akshardham,Badshahpur,6.2,33.3,null,null,null,null,null,null,411,29.45,4.1,4.4,Debit Card
2024-10-07,13:36:56,"""CNR2484822""",Completed,"""CID3289314""",Premier Sedan,Bhiwadi,Mundka,11.0,20.5,null,null,null,null,null,null,885,26.26,4.2,4.4,UPI
2024-10-13,14:08:50,"""CNR9340545""",Cancelled by Driver,"""CID1170126""",Bike,Noida Sector 62,South Extension,11.4,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-08-04,22:34:10,"""CNR7210854""",Completed,"""CID5513403""",Premier Sedan,Anand Vihar,Malviya Nagar,6.9,42.9,null,null,null,null,null,null,158,49.59,3.8,4.2,UPI
2024-08-25,19:58:28,"""CNR8107541""",Completed,"""CID5751398""",Auto,Mundka,IMT Manesar,6.0,29.4,null,null,null,null,null,null,102,28.29,4.3,4.6,UPI
2024-01-14,17:03:33,"""CNR5378923""",Completed,"""CID6071751""",Go Mini,Anand Vihar,Patel Chowk,6.3,41.5,null,null,null,null,null,null,570,48.23,4.4,4.6,Uber Wallet
2024-01-14,14:36:58,"""CNR4301188""",Completed,"""CID4550386""",Go Mini,New Delhi Railway Station,Govindpuri,12.6,27.6,null,null,null,null,null,null,484,25.36,4.3,4.0,Cash
2024-02-29,19:35:24,"""CNR7668226""",Completed,"""CID4598123""",Go Sedan,Mehrauli,Panchsheel Park,6.7,39.6,null,null,null,null,null,null,206,12.37,3.2,4.7,UPI
2024-11-30,19:20:38,"""CNR6800326""",Cancelled by Customer,"""CID2031755""",Go Mini,Vatika Chowk,Noida Sector 18,9.7,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-10-03,09:25:03,"""CNR5550219""",Cancelled by Customer,"""CID2418704""",Premier Sedan,Pataudi Chowk,Barakhamba Road,17.8,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-03-13,06:08:16,"""CNR4464449""",Completed,"""CID7244884""",Uber XL,IGI Airport,MG Road,4.8,17.0,null,null,null,null,null,null,272,24.32,4.5,3.2,Cash
2024-07-15,23:52:20,"""CNR3895416""",Completed,"""CID1566124""",Go Mini,Jhilmil,Nehru Place,14.3,39.6,null,null,null,null,null,null,299,29.99,4.1,4.4,Uber Wallet
2024-12-26,08:41:10,"""CNR2960022""",Completed,"""CID6427624""",Auto,Sushant Lok,Golf Course Road,10.4,24.1,null,null,null,null,null,null,2239,18.21,5.0,4.9,UPI
